prompts,input_tokens,output_tokens,total_time,load_time,prompt_eval_time,output_eval_time,prompt_complexity,prompt_length,output_length,device
32,1896,1473,314587.6845,145.502,20788.3056,207258.2638,hard,long,short,Ultra9-185H
32,1899,867,225780.0423,153.0025,20760.8201,119147.1177,hard,long,long,Ultra9-185H
32,1896,1564,352923.6401,137.2435,20292.1648,219543.3017,hard,long,short,Ultra9-185H
32,1899,3894,690643.9433,145.6,20492.1568,582083.4005,hard,long,long,Ultra9-185H
32,1896,1439,290052.2232,142.5336,27774.1452,185577.3587,hard,long,short,Ultra9-185H
32,1899,4618,755403.5889,141.9778,17883.5729,659391.3338,hard,long,long,Ultra9-185H
32,1896,243,156524.4817,111.0276,17790.7957,30171.3848,hard,long,short,Ultra9-185H
32,1899,881,204953.9173,131.2637,18283.8149,112208.0734,hard,long,long,Ultra9-185H
128,7515,593,553953.609,139.4497,21765.7123,99644.916,hard,long,short,Ultra9-185H
128,7518,131,470886.7509,121.9171,21677.1299,21331.8403,hard,long,long,Ultra9-185H
1,38,58,8025.389,155.2163,1589.0679,6225.0936,hard,short,short,Ultra9-185H
1,41,554,63993.1381,137.9119,1703.7461,61602.6297,hard,short,long,Ultra9-185H
1,33,56,7557.0767,139.9245,1339.2689,6023.2099,hard,short,short,Ultra9-185H
1,36,545,63013.742,143.0417,1540.3722,60804.6794,hard,short,long,Ultra9-185H
1,37,64,9247.7716,139.4922,2173.1704,6870.6529,hard,short,short,Ultra9-185H
1,40,640,74271.5537,132.4819,1754.309,71759.8567,hard,short,long,Ultra9-185H
1,34,57,8771.9641,151.0511,2446.1152,6118.6594,hard,short,short,Ultra9-185H
1,37,457,52881.4815,131.5504,1517.9802,50777.2161,hard,short,long,Ultra9-185H
1,34,66,8807.1247,143.6852,1453.7617,7145.5148,hard,short,short,Ultra9-185H
1,37,557,64491.9782,129.7881,1558.4455,62267.4056,hard,short,long,Ultra9-185H
1,36,82,10673.3836,140.0777,1528.9394,8923.6745,hard,short,short,Ultra9-185H
1,39,556,64544.6992,128.5069,1632.0735,62233.3196,hard,short,long,Ultra9-185H
1,33,51,7081.5793,154.6622,1347.9842,5528.5774,hard,short,short,Ultra9-185H
1,36,857,99666.5586,135.2367,1603.2724,97076.0929,hard,short,long,Ultra9-185H
1,33,59,8000.0522,130.5339,1423.0367,6385.1284,hard,short,short,Ultra9-185H
1,36,478,56344.454,151.7689,2347.1943,53360.088,hard,short,long,Ultra9-185H
1,34,48,6780.59,139.7807,1434.8674,5152.4521,hard,short,short,Ultra9-185H
1,37,694,80550.6297,139.7269,1609.4901,78106.2547,hard,short,long,Ultra9-185H
1,33,87,10989.4515,147.7519,1349.7251,9404.6039,hard,short,short,Ultra9-185H
1,36,299,34999.5956,144.2814,1539.1137,33017.8292,hard,short,long,Ultra9-185H
1,36,63,8601.5973,151.4819,1553.9999,6832.6476,hard,short,short,Ultra9-185H
1,39,615,71355.8826,136.8314,1643.4246,68958.7187,hard,short,long,Ultra9-185H
1,36,51,7239.9138,127.583,1550.9293,5507.1227,hard,short,short,Ultra9-185H
1,39,474,55103.3422,139.3232,1717.9258,52781.5838,hard,short,long,Ultra9-185H
1,35,59,8861.2141,133.2479,2316.098,6351.9036,hard,short,short,Ultra9-185H
1,38,639,74054.4416,143.4559,1642.4529,71627.6328,hard,short,long,Ultra9-185H
1,36,60,8247.04,143.0891,1543.7117,6503.8413,hard,short,short,Ultra9-185H
1,39,469,54435.9839,134.7002,1638.424,52192.3704,hard,short,long,Ultra9-185H
1,35,55,7595.7828,146.3976,1472.193,5920.687,hard,short,short,Ultra9-185H
1,38,525,60972.2505,149.3592,1641.167,58660.9232,hard,short,long,Ultra9-185H
1,45,66,9302.5468,144.4241,1928.8345,7166.5704,hard,short,short,Ultra9-185H
1,48,244,29409.844,126.7049,2162.648,26871.1007,hard,short,long,Ultra9-185H
1,36,53,7458.4428,143.6008,1545.3699,5715.6814,hard,short,short,Ultra9-185H
1,39,300,35193.6179,122.3716,1702.2532,33060.0539,hard,short,long,Ultra9-185H
1,34,48,6771.4922,148.6717,1418.6129,5153.2591,hard,short,short,Ultra9-185H
1,37,525,60665.4614,144.3223,1537.1893,58452.491,hard,short,long,Ultra9-185H
1,34,51,7084.4654,135.7272,1425.8837,5469.5302,hard,short,short,Ultra9-185H
1,37,529,61379.2704,134.5771,1574.8952,59135.6823,hard,short,long,Ultra9-185H
1,33,44,6223.6654,131.9466,1328.3012,4720.6542,hard,short,short,Ultra9-185H
1,36,616,72441.4752,121.9134,2713.2015,68970.6382,hard,short,long,Ultra9-185H
1,34,51,7170.404,131.6124,1479.4582,5505.3848,hard,short,short,Ultra9-185H
1,37,617,71418.5459,140.6256,1557.6231,69083.8964,hard,short,long,Ultra9-185H
1,35,61,8232.8989,138.6626,1466.4299,6564.1395,hard,short,short,Ultra9-185H
1,38,444,51624.0254,149.1809,1624.2901,49397.4527,hard,short,long,Ultra9-185H
1,33,60,8886.407,150.6127,2150.193,6525.4057,hard,short,short,Ultra9-185H
1,36,451,52424.3411,143.993,1551.093,50267.5314,hard,short,long,Ultra9-185H
1,36,62,8420.4135,136.8289,1524.7064,6694.297,hard,short,short,Ultra9-185H
1,39,478,55582.4772,138.3296,1692.7097,53268.8286,hard,short,long,Ultra9-185H
1,37,69,10092.3854,134.3392,2439.2136,7446.5065,hard,short,short,Ultra9-185H
1,40,426,49649.2962,150.3444,1713.7638,47355.557,hard,short,long,Ultra9-185H
1,34,52,7215.6056,139.5761,1423.7249,5596.9802,hard,short,short,Ultra9-185H
1,37,523,60619.5063,137.5195,1565.5525,58395.3269,hard,short,long,Ultra9-185H
1,36,57,8706.8624,136.4262,2381.088,6126.0064,hard,short,short,Ultra9-185H
1,39,534,63281.2223,141.8082,2894.0152,59708.3977,hard,short,long,Ultra9-185H
1,35,62,8398.0301,130.8602,1478.6872,6729.5175,hard,short,short,Ultra9-185H
1,38,561,66002.5713,137.8021,2518.5571,62786.204,hard,short,long,Ultra9-185H
1,35,45,6549.2319,156.6761,1488.7268,4853.7353,hard,short,short,Ultra9-185H
1,38,495,57524.0684,149.0958,1663.6796,55198.6792,hard,short,long,Ultra9-185H
1,36,61,8421.1148,142.5228,1583.0185,6632.4312,hard,short,short,Ultra9-185H
1,39,490,57946.1447,129.471,2612.841,54706.9801,hard,short,long,Ultra9-185H
1,39,58,8079.701,128.765,1642.715,6245.839,hard,short,short,Ultra9-185H
1,42,540,62986.5421,130.7383,1869.7223,60439.107,hard,short,long,Ultra9-185H
1,35,54,7516.4603,151.9747,1479.0897,5828.5767,hard,short,short,Ultra9-185H
1,38,531,61692.2089,144.2086,1626.8345,59390.3373,hard,short,long,Ultra9-185H
8,117,390,49338.9802,148.6738,5223.7329,43585.0761,hard,short,short,Ultra9-185H
8,120,1144,138305.9272,128.4437,5454.7128,131576.4161,hard,short,long,Ultra9-185H
8,129,467,63276.4678,142.4447,10276.6949,52395.6694,hard,short,short,Ultra9-185H
8,132,1596,193850.0752,126.5538,5971.5292,186154.2275,hard,short,long,Ultra9-185H
8,114,260,34413.6419,142.38,5234.2267,28773.5951,hard,short,short,Ultra9-185H
8,117,1703,206245.9815,131.6497,5196.2708,199215.1488,hard,short,long,Ultra9-185H
8,126,368,47162.6222,141.0,5725.7203,40927.4303,hard,short,short,Ultra9-185H
8,129,1499,181720.6554,145.8387,5740.5769,174335.5197,hard,short,long,Ultra9-185H
8,123,307,40036.9636,135.4332,5481.9429,34119.2811,hard,short,short,Ultra9-185H
8,126,1449,178608.7876,146.2512,8923.3721,168114.311,hard,short,long,Ultra9-185H
8,119,334,45217.7754,140.4065,7550.806,37190.507,hard,short,short,Ultra9-185H
8,122,1788,217284.5399,136.7306,5509.2809,209869.3272,hard,short,long,Ultra9-185H
8,116,364,46349.9815,145.2459,5213.5649,40605.3323,hard,short,short,Ultra9-185H
8,119,1870,227522.3972,138.3396,5284.3242,220254.4459,hard,short,long,Ultra9-185H
8,122,425,53365.7837,135.8453,5446.8659,47353.6113,hard,short,short,Ultra9-185H
8,125,1642,203212.8693,140.4353,10107.9473,191337.4878,hard,short,long,Ultra9-185H
8,121,385,48695.0893,156.0479,5348.7652,42798.1426,hard,short,short,Ultra9-185H
8,124,1195,144710.5353,138.8165,5493.2838,137890.5126,hard,short,long,Ultra9-185H
8,118,231,34116.2887,132.2719,8246.0771,25504.3127,hard,short,short,Ultra9-185H
8,121,1795,221116.2597,135.9691,9521.1688,209672.7362,hard,short,long,Ultra9-185H
8,114,277,36202.5707,138.3986,5159.4896,30615.8392,hard,short,short,Ultra9-185H
8,117,1861,225159.8815,125.4935,5166.8932,218036.2912,hard,short,long,Ultra9-185H
8,125,269,35683.8587,138.1645,5462.3105,29810.5815,hard,short,short,Ultra9-185H
8,128,1841,223634.7036,133.4265,5763.3339,215926.5131,hard,short,long,Ultra9-185H
8,117,344,46063.8198,130.8615,7445.4876,38137.135,hard,short,short,Ultra9-185H
8,120,1629,196714.9778,137.0125,5333.074,189629.8191,hard,short,long,Ultra9-185H
8,110,313,40008.8149,139.0462,4872.9673,34678.4541,hard,short,short,Ultra9-185H
8,113,2441,299240.3783,150.6824,4974.924,291707.159,hard,short,long,Ultra9-185H
8,117,244,35453.9917,148.1865,8160.4381,26896.1315,hard,short,short,Ultra9-185H
8,120,1715,211280.2718,140.9163,9355.7957,200066.6112,hard,short,long,Ultra9-185H
8,120,274,36047.8701,139.9505,5337.4663,30298.979,hard,short,short,Ultra9-185H
8,123,1602,193444.2322,137.2812,5449.8215,186281.1108,hard,short,long,Ultra9-185H
32,417,1121,150702.7958,148.0408,19186.513,130221.2458,hard,short,short,Ultra9-185H
32,420,3404,448112.7465,140.1055,19248.906,425344.761,hard,short,long,Ultra9-185H
32,411,1245,165627.6555,130.4832,18723.016,145539.1707,hard,short,short,Ultra9-185H
32,414,2900,379096.3356,129.6291,18890.4296,357209.0857,hard,short,long,Ultra9-185H
32,409,1327,190966.8756,143.7376,34282.5487,155235.1393,hard,short,short,Ultra9-185H
32,412,2395,311098.0085,139.6376,18643.234,289934.1936,hard,short,long,Ultra9-185H
32,395,931,135147.6705,141.8176,26248.3143,107815.88,hard,short,short,Ultra9-185H
32,398,2509,335707.166,131.8619,28994.4877,304102.9712,hard,short,long,Ultra9-185H
128,1563,183,97182.0004,133.5679,1991.614,22010.1773,hard,short,short,Ultra9-185H
128,1566,834,198245.0693,144.5126,1373.8148,103145.5601,hard,short,long,Ultra9-185H
